Month,DAY_TYPE,APPLIANCE_TYP,,,,,,,,,,,,,,,,,,,,,,,,
1,working_day,8,64.20454545,62.41818182,63.43409091,63.43409091,64.74545455,78.77954545,81.57272727,115.4818182,126.9295455,87.17954545,98.91136364,134.1704545,114.5659091,112.7977273,100.0181818,112.7659091,110.4818182,91.77272727,81.02954545,77.05,85.35909091,85.48181818,81.77727273,68.16590909
1,working_day,9,461.5818182,444.3613636,426.7204545,374.9,439.5363636,491.7590909,596.825,648.9136364,690.3613636,734.6568182,749.5727273,705.6840909,681.5568182,701.1477273,770.3227273,664.4977273,781.7681818,997.575,1175.077273,1178.640909,992.7227273,955.525,712.5227273,570.1795455
1,working_day,10,9.334090909,5.095454545,1.234090909,0,0,0,196.2636364,232.7590909,260.2704545,105.2636364,84.99772727,44.84545455,58.18409091,42.50909091,53.56363636,27.04545455,34.87954545,86.97045455,60.79545455,146.0409091,93.28863636,61.36363636,80.2,39.22727273
1,holiday,0,362.2128205,347.9307692,340.3435897,340.9128205,329.9487179,330.6179487,322.0076923,346.2,345.425641,349.4076923,348.9717949,366.7692308,382.3,366.7615385,358.2641026,360.2153846,369.3564103,389.7666667,384.8179487,376.4230769,382.7,372.7897436,366.4692308,355.5666667
1,holiday,1,74.95384615,59.57948718,42.29487179,45.34358974,37.19230769,70.05384615,130.1794872,282.974359,487.9871795,482.674359,473.525641,674.2128205,1155.084615,924.1769231,496.9051282,556.6153846,627.8128205,1023.341026,1149.289744,733.774359,442.5641026,251.1666667,129.3153846,94.63076923
1,holiday,2,421.6358974,219.2769231,158.9333333,125.6666667,128.8102564,146.0769231,167.6076923,303.9897436,487.3794872,428.9435897,383.5,375.3615385,359.9769231,385.9358974,347.4769231,397.6820513,501.2538462,930.7923077,1246.44359,1302.625641,1144.482051,996.5846154,854.9410256,592.9589744
1,holiday,3,556.6974359,365.8384615,274.3,212.3153846,201.6358974,201.0205128,207.5538462,246.5641026,413.674359,572.4846154,641.7102564,644.7846154,645.0153846,727.4512821,808.6461538,882.1692308,1020.461538,1065.458974,1126.748718,1110.130769,1119.428205,1078.792308,970.2410256,810.3205128
1,holiday,4,189.6179487,159.9820513,149.0794872,140.5564103,142.7282051,146.0897436,149.7589744,146.2230769,166.0974359,209.5871795,262.4589744,284.8666667,284.0410256,279.9025641,284.2615385,294.9025641,300.0615385,311.6820513,304.8717949,331.3717949,322.3948718,304.7,270.4333333,218.4615385
1,holiday,5,250.9333333,92.97692308,95.49230769,20.17179487,4.328205128,4.297435897,50.68205128,87.22307692,602.0282051,850.5435897,773.6692308,960.1128205,1001.138462,864.8153846,1013.894872,657.4205128,497.5897436,572.0820513,304.9410256,482.3974359,389.9410256,419.8641026,448.2717949,322.7282051
1,holiday,6,3.68974359,3.156410256,3.205128205,113.725641,150.4641026,37.34358974,25.72820513,40.32051282,22.18717949,57.33076923,69.97435897,22.90512821,20.89230769,21.96666667,21.65641026,21.29230769,24.58461538,23.37692308,20.29487179,23.86410256,22.97435897,18.82564103,18.48974359,10.32564103
1,holiday,7,2.769230769,2.769230769,2.697435897,2.769230769,2.769230769,2.769230769,6.974358974,15.79487179,6.6,7.135897436,11.64358974,11.68717949,12.2025641,12.53333333,12.48974359,10.37948718,8.361538462,10.58974359,14.26153846,7.871794872,4.684615385,2.38974359,2.307692308,2.574358974
1,holiday,8,48.11282051,48.08461538,50.11538462,48.83846154,50.09487179,51.21282051,56.66153846,60.94615385,64.87179487,119.2307692,113.9897436,121.474359,126.4820513,104.5538462,93.38205128,97.90769231,119.3666667,91.26153846,89.72307692,99.33333333,86.33333333,94.35897436,77.88717949,54.66923077
1,holiday,9,592.7538462,475.2615385,458.2384615,431.5179487,449.274359,482.2358974,578.0769231,597.2333333,689.874359,724.5846154,996.4615385,822.7948718,897.4692308,984.9589744,1140.125641,952.874359,902.0794872,1041.728205,1110.723077,986.5641026,956.9025641,817.4461538,840.4923077,658.074359
1,holiday,10,51.12564103,8.074358974,1.694871795,0,0,0,22.80769231,53.84358974,92.22051282,171.2897436,369.7666667,168.7384615,45.57435897,77.07948718,100.7435897,70.03076923,34.05641026,148.8128205,56.02307692,125.2102564,51.62564103,24.72051282,93.76153846,21.75384615
2,working_day,0,299.7390244,295.8292683,291.9804878,285.1170732,286.8414634,290.102439,289.4341463,293.7804878,304.6146341,298.2243902,311.1560976,308.7780488,319.5439024,315.4463415,317.8390244,334.1731707,331.8390244,336.297561,338.8341463,336.3390244,330.1268293,325.7,321.7414634,313.3268293
2,working_day,1,57.6097561,43.67804878,61.01463415,60.12439024,56.85853659,57.9,206.4926829,401.3560976,378.7170732,363.5121951,240.2365854,329.4536585,384.6097561,301.8195122,276.5268293,309.0390244,554.397561,910.3,967.6414634,652.0073171,361.6414634,280.3219512,144.6341463,91.85853659
2,working_day,2,213.7658537,127.304878,91.73902439,88.55853659,91.36341463,146.6804878,159.797561,298.7512195,304.8,215.0146341,155.597561,149.1243902,136.2317073,125.2170732,136.2756098,152.0341463,208.5585366,369.9341463,849.2853659,1128.839024,1100.707317,1023.834146,770.7317073,482.7878049
2,working_day,3,363.3195122,217.1073171,185.4073171,177.9804878,171.3317073,179.5731707,247.0195122,404.7512195,535.0536585,487.5780488,505.5170732,494.1731707,505.4317073,609.897561,628.4560976,686.0560976,743.5829268,838.1804878,997.8634146,973.6341463,986.5365854,967.7853659,824.0756098,614.6439024
2,working_day,4,184.7560976,158.1341463,144.7682927,144.3487805,142.4853659,144.7756098,153.2121951,186.704878,219.6731707,226.3390244,244.6926829,251.0073171,248.2365854,249.9731707,260.5682927,278.1341463,303.0121951,313.4682927,316.6268293,338.304878,337.7292683,329.1829268,297.2585366,235.2097561
2,working_day,5,261.4121951,99.04146341,15.13414634,17.86829268,12.83658537,13.69512195,76.39756098,337.6609756,540.4560976,616.9804878,505.204878,420.1317073,373.2414634,309.5292683,291.3195122,386.7853659,315.0170732,252.0926829,350.3073171,474.4756098,381.8878049,267.3829268,323.9219512,257.1317073
2,working_day,6,6.66097561,5.514634146,5.519512195,72.3804878,79.76341463,26.37317073,28.28780488,52.2804878,40.19512195,30.15609756,26.68292683,24.93414634,23.96097561,24.00487805,22.12682927,20.48536585,21.30243902,28.07317073,28.23658537,26.01219512,25.86097561,27.10243902,24.7902439,13.39268293
2,working_day,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,working_day,8,55.18780488,59.75121951,58.72682927,56.31707317,55.75853659,59.0902439,75.33414634,109.1585366,130.6414634,86.94390244,108.1170732,124.4780488,92.33658537,82.62926829,103.5317073,91.3804878,100.7341463,107.7146341,81.15609756,84.63414634,69.84390244,76.84146341,83.33658537,70.92682927
2,working_day,9,550.2243902,493.7195122,414.6219512,408.9878049,439.9146341,533.595122,692.0926829,806.0878049,716.8463415,791.397561,781.6829268,730.904878,651.5365854,690.6390244,608.797561,673.4682927,730.2658537,1010.309756,1011.565854,940.9731707,961.2097561,1017.892683,818.8292683,661.795122
2,working_day,10,20.1804878,4.073170732,0,3.643902439,1.692682927,3.702439024,112.9829268,288.6634146,266.0268293,139.1878049,123.3219512,67.14146341,60.35365854,20.22439024,22.3195122,69.54146341,30.70487805,19.84634146,97.5195122,93.06585366,119.3195122,42.48536585,41.5804878,35.8195122
2,holiday,0,319.6923077,310.5923077,295.3025641,299.1974359,294.5410256,291.2512821,293.925641,310.1589744,300.2923077,307.6,334.9692308,314.6641026,331.6641026,354.0435897,334.2589744,323.8820513,338.9846154,360.1461538,360.225641,338.4461538,327.8179487,350.0307692,326.7282051,318.0230769
2,holiday,1,102.9717949,50.17179487,79.61794872,39.52820513,53,80.84102564,103.3615385,359.7974359,382.4025641,365.1948718,385.6179487,481.8615385,714.6384615,667.6102564,490.2974359,426.5051282,690.7692308,763.3820513,865.1641026,561.0641026,242.1102564,222.9897436,166.6769231,110.4794872
2,holiday,2,318.5410256,212.8333333,155.8230769,108.5641026,119.0666667,112.2128205,111.3102564,169.0717949,240.0769231,222.3564103,191.1589744,169.6179487,167.4820513,208.8307692,194.1512821,212.0948718,264.4102564,382.0717949,740.3230769,983.0153846,930.2076923,839.2051282,694.0358974,477.1051282
2,holiday,3,427.0410256,261.5230769,196.4230769,182.0307692,164.9307692,166.9128205,181.2102564,246.9128205,414.4512821,539.5128205,494.1512821,468.7717949,563.1923077,643.5948718,671.1923077,718.7641026,816.8307692,886.7128205,950.0128205,992.1,959.9025641,896.9692308,778.3666667,586.7384615
2,holiday,4,196.825641,172.2948718,156.2487179,151.3871795,152.4358974,150.2051282,150.1820513,158.0589744,192.6076923,229.2538462,243.8333333,248.5615385,244.5179487,252.8615385,354.1487179,278.8794872,278.2128205,281.9102564,279.7769231,301.6564103,307.725641,293.7435897,263.0666667,214.1666667
2,holiday,5,287.7102564,123.1435897,66.60769231,32.32564103,20.32307692,24.46153846,24.05641026,157.2641026,396.7307692,553.6948718,354.5461538,730.8512821,669.8282051,827.7512821,516.1128205,517.7333333,389.274359,497.9717949,492.4410256,658.9461538,310.0153846,298.1076923,170.1,263.7871795
2,holiday,6,10.57179487,10,10.09487179,69.78205128,69.48205128,23.35128205,33.12820513,49.62820513,39.18205128,23.16153846,18.98974359,16.9974359,12.98717949,9.648717949,13.40769231,17.92307692,21.05897436,30.07435897,26.92820513,23.52564103,27.22820513,34.53589744,30.3025641,8.487179487
2,holiday,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,holiday,8,105.5692308,56.98717949,55.32051282,56.08205128,58.41794872,55.44615385,58.69230769,104.5538462,87.56410256,131.9076923,149.9512821,121.7666667,163.8666667,217.3538462,137.9102564,150.2666667,236.9538462,130.625641,110.9923077,136.7128205,85.72051282,77.09487179,74.47692308,65.73333333
